종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'259960,크래프톤,+196,+7547,384289,-250500,[v],-4000
'267260,HD현대일렉트릭,+195,+6301,323623,-876000,[v],-39000
'000150,두산,+156,+5202,332538,-1120000,[v],-83000
'010120,LS ELECTRIC,+213,+4503,211593,-775000,[v],-26000
'000660,SK하이닉스,+236,+4328,183444,-879000,[v],-43000
'000720,현대건설,+915,+3747,40960,-147500,[v],-2300
'128940,한미약품,+130,+3463,266791,-526000,[v],-23000
'047810,한국항공우주,+211,+1775,84224,-174500,[v],-12000
'015760,한국전력,+623,+1612,25876,-42000,[v],-1900
'003230,삼양식품,+15,+1470,992836,-1174000,[v],-9000
'103590,일진전기,+501,+1328,26506,-71400,[v],-3700
'207940,삼성바이오로직스,+12,+1322,1074679,-1533000,[v],-73000
'090430,아모레퍼시픽,+100,+1262,126662,-140100,[v],-4300
'007660,이수페타시스,+343,+1241,36149,-104900,[v],-5600
'009540,HD한국조선해양,+43,+1196,276986,-348500,[v],-18500
'009830,한화솔루션,+393,+1188,30239,+36000,[^],+350
'032640,LG유플러스,+954,+1162,12184,-15350,[v],-750
'062040,산일전기,+192,+1127,58566,-143800,[v],-5500
'005690,파미셀,+918,+1047,11401,-15670,[v],-1250
'088980,맥쿼리인프라,+657,+761,11585,-11340,[v],-70
'298040,효성중공업,+14,+732,509749,-2490000,[v],-186000
'030200,KT,+134,+717,53624,-60300,[v],-500
'034730,SK,+50,+663,131673,-323500,[v],-10500
'192820,코스맥스,+36,+627,175635,-192100,[v],-12900
'004170,신세계,+37,+592,158556,-309000,[v],-28000
'012510,더존비즈온,+93,+576,61749,-119100,[v],-200
'028260,삼성물산,+42,+515,121794,-260000,[v],-9000
'402340,SK스퀘어,+53,+484,91467,-515000,[v],-29000
'001430,세아베스틸지주,+261,+465,17817,-66300,[v],-3200
'272210,한화시스템,+108,+438,40624,-119400,[v],-4700
'064350,현대로템,+37,+428,116170,-179600,[v],-4600
'307950,현대오토에버,+33,+419,125446,-375000,[v],-19000
'025540,한국단자,+64,+419,65369,-76000,[v],-2700
'352820,하이브,+15,+403,270588,-301500,[v],-5500
'009450,경동나비엔,+53,+403,76067,-60200,[v],-1900
'450080,에코프로머티,+72,+393,54933,-72100,[v],-1300
'175330,JB금융지주,+216,+374,17301,-30200,[v],-900
'071970,HD현대마린엔진,+94,+351,37363,-71100,[v],-5600
'018260,삼성에스디에스,+23,+291,128760,-153400,[v],-2900
'052690,한전기술,+44,+288,66090,-154700,[v],-2300
'003550,LG,+43,+285,66592,-84700,[v],-4300
'004990,롯데지주,+121,+275,22769,-28750,[v],-2200
'180640,한진칼,+34,+274,80244,-110900,[v],-6300
'031430,신세계인터내셔날,+251,+249,9915,-12100,[v],-310
'017960,한국카본,+123,+243,19711,-39450,[v],-1050
'329180,HD현대중공업,+6,+238,410148,-480500,[v],-18000
'001790,대한제당,+622,+232,3729,-2915,[v],-10
'097520,엠씨넥스,+93,+224,24087,-21550,[v],-550
'016380,KG스틸,+375,+221,5896,-5370,[v],-310
'192650,드림텍,+341,+217,6364,-6540,[v],-300
'042660,한화오션,+27,+215,80141,-118900,[v],-4300
'004370,농심,+5,+190,406000,-366000,[v],-9500
'294870,HDC현대산업개발,+72,+180,25094,-21400,[v],-850
'013890,지누스,+90,+160,17740,-10360,[v],-460
'383220,F&F,+22,+154,71283,-63100,[v],-1900
'003030,세아제강지주,+7,+152,228916,+202000,[^],+10400
'306200,세아제강,+8,+146,177129,+131000,[^],+1800
'001450,현대해상,+66,+146,22051,-30950,[v],-500
'051905,LG생활건강우,+11,+143,130804,-108300,[v],-700
'006120,SK디스커버리,+33,+137,41858,-52500,[v],-1600
'451060,1Q 200액티브,+122,+134,10990,-25430,[v],-770
'082740,한화엔진,+48,+131,27556,-44450,[v],-2200
'016880,웅진,+736,+129,1749,+2730,[^],+10
'326030,SK바이오팜,+11,+124,107955,-97400,[v],-2900
'008770,호텔신라,+26,+116,43899,-45150,[v],-2300
'002790,아모레퍼시픽홀딩스,+50,+115,23099,-28600,[v],-750
'071050,한국금융지주,+14,+115,83084,-210000,[v],-10000
'120110,코오롱인더,+36,+108,30069,-77400,[v],-2600
'005380,현대차,+6,+107,189287,-471000,[v],-24000
