종목코드,종목명,순매수수량(백주),순매수금액(백만),추정평균가,현재가,전일대비,전일대비
'196170,알테오젠,+235,+8572,364327,+366000,[^],+14000
'058470,리노공업,+422,+4527,107348,+108300,[^],+9200
'014620,성광벤드,+932,+3693,39608,+39350,[^],+3150
'420770,기가비스,+363,+3071,84678,-83200,[v],-3000
'486990,노타,+878,+3070,34956,+34650,[^],+1500
'127120,제이에스링크,+590,+2452,41561,+41000,[^],+2200
'023160,태광,+561,+2294,40887,+41150,[^],+3400
'218410,RFHIC,+236,+2109,89418,+88600,[^],+2200
'440110,파두,+399,+2028,50780,+50500,[^],+1250
'000250,삼천당제약,+34,+1995,588783,+635000,[^],+26000
'108490,로보티즈,+79,+1967,249238,-247000,[v],-7000
'354320,알멕,+317,+1864,58856,+57600,[^],+3100
'077360,덕산하이메탈,+1583,+1745,11023,+10910,[^],+480
'091580,상신이디피,+663,+1482,22353,+22600,[^],+2350
'222800,심텍,+287,+1423,49636,+49700,[^],+750
'160980,싸이맥스,+481,+1257,26140,26000,-,0
'214370,케어젠,+86,+928,108191,+106400,[^],+100
'290550,디케이티,+500,+922,18446,-17930,[v],-100
'044490,태웅,+183,+907,49473,+50400,[^],+6050
'098070,한텍,+179,+901,50382,+49800,[^],+1350
'317330,덕산테코피아,+469,+855,18256,+17920,[^],+40
'448900,한국피아이엠,+68,+767,112779,-102800,[v],-7900
'037460,삼지전자,+260,+741,28496,+28600,[^],+1000
'388050,지투파워,+571,+710,12430,+12520,[^],+1420
'131290,티에스이,+63,+687,108475,-108900,[v],-2900
'033500,동성화인텍,+263,+683,25945,+25900,[^],+2200
'080580,오킨스전자,+341,+667,19524,-18820,[v],-820
'052710,아모텍,+418,+646,15454,+15560,[^],+610
'394420,리센스메디컬,+300,+643,21433,-21750,[v],-950
'045100,한양이엔지,+218,+635,29160,-28900,[v],-500
'494120,큐리오시스,+100,+601,60150,+59200,[^],+1600
'399720,가온칩스,+96,+598,62413,+61900,[^],+1900
'389020,자람테크놀로지,+117,+586,49877,+49250,[^],+950
'277810,레인보우로보틱스,+10,+547,547000,543000,-,0
'050890,쏠리드,+323,+529,16372,+16300,[^],+1230
'417200,LS머트리얼즈,+239,+506,21144,+20900,[^],+1040
'138080,오이솔루션,+116,+488,41995,-42150,[v],-850
'183300,코미코,+43,+485,113663,-112400,[v],-5700
'032820,우리기술,+220,+466,21157,+21600,[^],+950
'039200,오스코텍,+94,+459,49002,+49200,[^],+400
'086450,동국제약,+164,+455,27724,+27900,[^],+50
'257720,실리콘투,+114,+447,39104,+39350,[^],+200
'171090,선익시스템,+50,+432,86475,+92100,[^],+10500
'095610,테스,+69,+415,60165,+60000,[^],+1300
'456160,지투지바이오,+60,+405,67614,-66900,[v],-700
'078600,대주전자재료,+31,+385,122754,+121400,[^],+3400
'060370,LS마린솔루션,+123,+381,30946,+30250,[^],+1050
'032500,케이엠더블유,+128,+362,28209,+28400,[^],+800
'025320,시노펙스,+589,+347,5894,+5890,[^],+80
'0004V0,엔비알모션,+169,+333,19666,-19750,[v],-750
'232680,라온로보틱스,+208,+304,14641,-14550,[v],-180
'241710,코스메카코리아,+39,+300,77033,-76700,[v],-1100
'458870,씨어스테크놀로지,+60,+293,48771,-47650,[v],-1550
'393890,더블유씨피,+154,+222,14445,-14420,[v],-140
'148150,세경하이테크,+470,+213,4528,+4510,[^],+255
'042600,새로닉스,+111,+204,18338,+18280,[^],+580
'123330,제닉,+65,+197,30459,-28400,[v],-4000
'099320,쎄트렉아이,+9,+159,177715,-168400,[v],-9500
'0088M0,메쥬,+45,+152,33529,-32900,[v],-4100
'013030,하이록코리아,+38,+143,37953,+37850,[^],+2400
'060280,큐렉소,+95,+143,14985,-14950,[v],-280
'100790,미래에셋벤처투자,+46,+128,28028,+27450,[^],+1700
'295310,에이치브이엠,+14,+120,87317,-87600,[v],-400
'078160,메디포스트,+62,+115,18530,-18930,[v],-770
'353810,이지바이오,+126,+94,7438,+7470,[^],+220
'101490,에스앤에스텍,+11,+83,77573,+77300,[^],+400
'318060,그래피,+20,+78,38891,-39300,[v],-3050
'018290,브이티,+48,+73,15000,+14960,[^],+20
'272290,이녹스첨단소재,+24,+71,29573,+29350,[^],+300
'213420,덕산네오룩스,+13,+56,43912,-43800,[v],-700
'403870,HPSP,+11,+43,41043,+42000,[^],+1150
'204620,글로벌텍스프리,+82,+40,4836,+4795,[^],+20
'314130,지놈앤컴퍼니,+51,+38,7398,-7250,[v],-40
'053700,삼보모터스,+57,+32,5644,+5660,[^],+50
'083650,비에이치아이,+2,+23,92942,+92300,[^],+1100
'064290,인텍플러스,+10,+22,21700,-21500,[v],-100
'104830,원익머트리얼즈,+5,+19,39605,-39950,[v],-150
'085910,네오티스,+8,+18,21609,-21550,[v],-500
'347700,스피어,+3,+14,46428,-45550,[v],-650
'074600,원익QnC,+2,+7,30470,-29600,[v],-800
'389030,지니너스,+4,+2,5320,-5130,[v],-370
